meeting_date,item_id,item_title,member,vote
2020-07-06,23086,"Referral to the Planning Commission of proposed amendments relating to Chapter 18 - Zoning, Article 19. - Nameplates and Signs, Sec. 18-185. - Special regulations for certain uses and signs, Subsection E. Temporary signs and other related amendments under Article 19 based on the model sign ordinance prepared by the Local Government Attorney’s Association of Virginia, and the setting of a public hearing for September 14, 2020, to consider proposed amendments to Chapter 18-Zoning, Article 19, related to signs.",Ray Brill Jr.,Aye
2020-07-06,23020,"The Vienna Police Department requests approval to ride Virginia state contract E194-77910 to purchase new in-car radar units for all patrol vehicles (11) and new Lidar handheld ProLaser units (10) from Kustom Signal, Inc., for a cost not to exceed $51,202.",Nisha Patel,Aye
2020-07-06,23020,"The Vienna Police Department requests approval to ride Virginia state contract E194-77910 to purchase new in-car radar units for all patrol vehicles (11) and new Lidar handheld ProLaser units (10) from Kustom Signal, Inc., for a cost not to exceed $51,202.",Steve Potter,Aye
2020-07-06,23020,"The Vienna Police Department requests approval to ride Virginia state contract E194-77910 to purchase new in-car radar units for all patrol vehicles (11) and new Lidar handheld ProLaser units (10) from Kustom Signal, Inc., for a cost not to exceed $51,202.",Howard J. Springsteen,Aye
2020-07-06,23020,"The Vienna Police Department requests approval to ride Virginia state contract E194-77910 to purchase new in-car radar units for all patrol vehicles (11) and new Lidar handheld ProLaser units (10) from Kustom Signal, Inc., for a cost not to exceed $51,202.",Linda Colbert,Aye
2020-07-06,23020,"The Vienna Police Department requests approval to ride Virginia state contract E194-77910 to purchase new in-car radar units for all patrol vehicles (11) and new Lidar handheld ProLaser units (10) from Kustom Signal, Inc., for a cost not to exceed $51,202.",Chuck Anderson,Aye
2020-07-06,23020,"The Vienna Police Department requests approval to ride Virginia state contract E194-77910 to purchase new in-car radar units for all patrol vehicles (11) and new Lidar handheld ProLaser units (10) from Kustom Signal, Inc., for a cost not to exceed $51,202.",Ed Somers,Aye
2020-07-06,23020,"The Vienna Police Department requests approval to ride Virginia state contract E194-77910 to purchase new in-car radar units for all patrol vehicles (11) and new Lidar handheld ProLaser units (10) from Kustom Signal, Inc., for a cost not to exceed $51,202.",Ray Brill Jr.,Aye
2020-07-06,23027,The Police Department will present options for the plaza design of the planned police facility.,Nisha Patel,Aye
2020-07-06,23027,The Police Department will present options for the plaza design of the planned police facility.,Steve Potter,Aye
2020-07-06,23027,The Police Department will present options for the plaza design of the planned police facility.,Howard J. Springsteen,Aye
2020-07-06,23027,The Police Department will present options for the plaza design of the planned police facility.,Linda Colbert,Aye
2020-07-06,23027,The Police Department will present options for the plaza design of the planned police facility.,Chuck Anderson,Aye
2020-07-06,23027,The Police Department will present options for the plaza design of the planned police facility.,Ed Somers,Aye
2020-07-06,23027,The Police Department will present options for the plaza design of the planned police facility.,Ray Brill Jr.,Aye
2020-07-06,23028,Resolution to Issue Vehicle and Equipment Replacement Financing For FY 2020-21,Nisha Patel,Aye
2020-07-06,23028,Resolution to Issue Vehicle and Equipment Replacement Financing For FY 2020-21,Steve Potter,Aye
2020-07-06,23028,Resolution to Issue Vehicle and Equipment Replacement Financing For FY 2020-21,Howard J. Springsteen,Aye
2020-07-06,23028,Resolution to Issue Vehicle and Equipment Replacement Financing For FY 2020-21,Linda Colbert,Aye
2020-07-06,23028,Resolution to Issue Vehicle and Equipment Replacement Financing For FY 2020-21,Chuck Anderson,Aye
2020-07-06,23028,Resolution to Issue Vehicle and Equipment Replacement Financing For FY 2020-21,Ed Somers,Aye
2020-07-06,23028,Resolution to Issue Vehicle and Equipment Replacement Financing For FY 2020-21,Ray Brill Jr.,Aye
2020-07-06,23026,Award a design contract to Wood Environment & Infrastructure Solutions for Bear Branch - Southside Park Stream Restoration Project,Nisha Patel,Aye
2020-07-06,23026,Award a design contract to Wood Environment & Infrastructure Solutions for Bear Branch - Southside Park Stream Restoration Project,Steve Potter,Aye
2020-07-06,23026,Award a design contract to Wood Environment & Infrastructure Solutions for Bear Branch - Southside Park Stream Restoration Project,Howard J. Springsteen,Aye
2020-07-06,23026,Award a design contract to Wood Environment & Infrastructure Solutions for Bear Branch - Southside Park Stream Restoration Project,Linda Colbert,Aye
2020-07-06,23026,Award a design contract to Wood Environment & Infrastructure Solutions for Bear Branch - Southside Park Stream Restoration Project,Chuck Anderson,Aye
2020-07-06,23026,Award a design contract to Wood Environment & Infrastructure Solutions for Bear Branch - Southside Park Stream Restoration Project,Ed Somers,Aye
2020-07-06,23026,Award a design contract to Wood Environment & Infrastructure Solutions for Bear Branch - Southside Park Stream Restoration Project,Ray Brill Jr.,Aye
2020-07-06,23037,Meeting Adjournment,Nisha Patel,Aye
2020-07-06,23037,Meeting Adjournment,Steve Potter,Aye
2020-07-06,23037,Meeting Adjournment,Howard J. Springsteen,Aye
2020-07-06,23037,Meeting Adjournment,Linda Colbert,Aye
2020-07-06,23037,Meeting Adjournment,Chuck Anderson,Aye
2020-07-06,23037,Meeting Adjournment,Ed Somers,Aye
2020-07-06,23037,Meeting Adjournment,Ray Brill Jr.,Aye
2020-06-15,22907,Closed Session,Linda Colbert,Aye
2020-06-15,22907,Closed Session,Pasha Majdi,Aye
2020-06-15,22907,Closed Session,Douglas Noble,Aye
2020-06-15,22907,Closed Session,Nisha Patel,Aye
2020-06-15,22907,Closed Session,Steve Potter,Aye
2020-06-15,22907,Closed Session,Howard J. Springsteen,Aye
2020-06-15,22907,Closed Session,Laurie DiRocco,Aye
2020-06-15,22909,Consent Agenda,Linda Colbert,Aye
2020-06-15,22909,Consent Agenda,Pasha Majdi,Aye
2020-06-15,22909,Consent Agenda,Douglas Noble,Aye
2020-06-15,22909,Consent Agenda,Nisha Patel,Aye
2020-06-15,22909,Consent Agenda,Steve Potter,Aye
2020-06-15,22909,Consent Agenda,Howard J. Springsteen,Aye
2020-06-15,22909,Consent Agenda,Laurie DiRocco,Aye
2020-06-15,22925,Adopt FY 2020-21 Budget,Linda Colbert,Aye
2020-06-15,22925,Adopt FY 2020-21 Budget,Pasha Majdi,Aye
2020-06-15,22925,Adopt FY 2020-21 Budget,Douglas Noble,Aye
2020-06-15,22925,Adopt FY 2020-21 Budget,Nisha Patel,Aye
2020-06-15,22925,Adopt FY 2020-21 Budget,Steve Potter,Aye
2020-06-15,22925,Adopt FY 2020-21 Budget,Howard J. Springsteen,Aye
2020-06-15,22925,Adopt FY 2020-21 Budget,Laurie DiRocco,Aye
2020-06-15,22924,Intent to Adopt Real Estate Tax Rate for FY 2020-21,Linda Colbert,Aye
2020-06-15,22924,Intent to Adopt Real Estate Tax Rate for FY 2020-21,Pasha Majdi,Aye
2020-06-15,22924,Intent to Adopt Real Estate Tax Rate for FY 2020-21,Douglas Noble,Aye
2020-06-15,22924,Intent to Adopt Real Estate Tax Rate for FY 2020-21,Nisha Patel,Aye
2020-06-15,22924,Intent to Adopt Real Estate Tax Rate for FY 2020-21,Steve Potter,Aye
2020-06-15,22924,Intent to Adopt Real Estate Tax Rate for FY 2020-21,Howard J. Springsteen,Aye
2020-06-15,22924,Intent to Adopt Real Estate Tax Rate for FY 2020-21,Laurie DiRocco,Aye
2020-06-15,22923,Intent to Adopt the Repeal of the Maple Avenue Commercial (MAC) Zone,Linda Colbert,Aye
2020-06-15,22923,Intent to Adopt the Repeal of the Maple Avenue Commercial (MAC) Zone,Pasha Majdi,Aye
2020-06-15,22923,Intent to Adopt the Repeal of the Maple Avenue Commercial (MAC) Zone,Douglas Noble,Aye
2020-06-15,22923,Intent to Adopt the Repeal of the Maple Avenue Commercial (MAC) Zone,Nisha Patel,Aye
2020-06-15,22923,Intent to Adopt the Repeal of the Maple Avenue Commercial (MAC) Zone,Steve Potter,Aye
2020-06-15,22923,Intent to Adopt the Repeal of the Maple Avenue Commercial (MAC) Zone,Howard J. Springsteen,Aye
2020-06-15,22923,Intent to Adopt the Repeal of the Maple Avenue Commercial (MAC) Zone,Laurie DiRocco,Nay
2020-06-15,22918,"Request Modifications of Requirements for New Police Station Related to Lot Coverage, Parking, and Location of a Masonry Screening Wall. Station will be located at 215 Center Street S and 114 Locust Street S.",Linda Colbert,Aye
2020-06-15,22918,"Request Modifications of Requirements for New Police Station Related to Lot Coverage, Parking, and Location of a Masonry Screening Wall. Station will be located at 215 Center Street S and 114 Locust Street S.",Pasha Majdi,Nay
2020-06-15,22918,"Request Modifications of Requirements for New Police Station Related to Lot Coverage, Parking, and Location of a Masonry Screening Wall. Station will be located at 215 Center Street S and 114 Locust Street S.",Douglas Noble,Aye
2020-06-15,22918,"Request Modifications of Requirements for New Police Station Related to Lot Coverage, Parking, and Location of a Masonry Screening Wall. Station will be located at 215 Center Street S and 114 Locust Street S.",Nisha Patel,Nay
2020-06-15,22918,"Request Modifications of Requirements for New Police Station Related to Lot Coverage, Parking, and Location of a Masonry Screening Wall. Station will be located at 215 Center Street S and 114 Locust Street S.",Steve Potter,Nay
2020-06-15,22918,"Request Modifications of Requirements for New Police Station Related to Lot Coverage, Parking, and Location of a Masonry Screening Wall. Station will be located at 215 Center Street S and 114 Locust Street S.",Howard J. Springsteen,Aye
2020-06-15,22918,"Request Modifications of Requirements for New Police Station Related to Lot Coverage, Parking, and Location of a Masonry Screening Wall. Station will be located at 215 Center Street S and 114 Locust Street S.",Laurie DiRocco,Aye
2020-06-15,22915,Design and construction agreement with Fairfax County for public parking to be incorporated into redevelopment of Patrick Henry Library,Linda Colbert,Aye
2020-06-15,22915,Design and construction agreement with Fairfax County for public parking to be incorporated into redevelopment of Patrick Henry Library,Pasha Majdi,Nay
2020-06-15,22915,Design and construction agreement with Fairfax County for public parking to be incorporated into redevelopment of Patrick Henry Library,Douglas Noble,Aye
2020-06-15,22915,Design and construction agreement with Fairfax County for public parking to be incorporated into redevelopment of Patrick Henry Library,Nisha Patel,Aye
2020-06-15,22915,Design and construction agreement with Fairfax County for public parking to be incorporated into redevelopment of Patrick Henry Library,Steve Potter,Aye
2020-06-15,22915,Design and construction agreement with Fairfax County for public parking to be incorporated into redevelopment of Patrick Henry Library,Howard J. Springsteen,Aye
2020-06-15,22915,Design and construction agreement with Fairfax County for public parking to be incorporated into redevelopment of Patrick Henry Library,Laurie DiRocco,Aye
2020-06-15,22922,"Request for Extension of Two Public Use Trailers, Located At Louise Archer Elementary School at 324 Nutley Street NW",Linda Colbert,Aye
2020-06-15,22922,"Request for Extension of Two Public Use Trailers, Located At Louise Archer Elementary School at 324 Nutley Street NW",Pasha Majdi,Nay
2020-06-15,22922,"Request for Extension of Two Public Use Trailers, Located At Louise Archer Elementary School at 324 Nutley Street NW",Douglas Noble,Aye
2020-06-15,22922,"Request for Extension of Two Public Use Trailers, Located At Louise Archer Elementary School at 324 Nutley Street NW",Nisha Patel,Nay
2020-06-15,22922,"Request for Extension of Two Public Use Trailers, Located At Louise Archer Elementary School at 324 Nutley Street NW",Steve Potter,Aye
2020-06-15,22922,"Request for Extension of Two Public Use Trailers, Located At Louise Archer Elementary School at 324 Nutley Street NW",Howard J. Springsteen,Aye
2020-06-15,22922,"Request for Extension of Two Public Use Trailers, Located At Louise Archer Elementary School at 324 Nutley Street NW",Laurie DiRocco,Aye
2020-06-15,22926,Re-Adoption of an Emergency Ordinance to Permit Temporary Waivers of Zoning Regulations and Review for Business Operations Adversely Affected by the Ongoing Pandemic Disaster,Linda Colbert,Aye
2020-06-15,22926,Re-Adoption of an Emergency Ordinance to Permit Temporary Waivers of Zoning Regulations and Review for Business Operations Adversely Affected by the Ongoing Pandemic Disaster,Pasha Majdi,Aye
2020-06-15,22926,Re-Adoption of an Emergency Ordinance to Permit Temporary Waivers of Zoning Regulations and Review for Business Operations Adversely Affected by the Ongoing Pandemic Disaster,Douglas Noble,Aye
2020-06-15,22926,Re-Adoption of an Emergency Ordinance to Permit Temporary Waivers of Zoning Regulations and Review for Business Operations Adversely Affected by the Ongoing Pandemic Disaster,Nisha Patel,Aye
2020-06-15,22926,Re-Adoption of an Emergency Ordinance to Permit Temporary Waivers of Zoning Regulations and Review for Business Operations Adversely Affected by the Ongoing Pandemic Disaster,Steve Potter,Aye
2020-06-15,22926,Re-Adoption of an Emergency Ordinance to Permit Temporary Waivers of Zoning Regulations and Review for Business Operations Adversely Affected by the Ongoing Pandemic Disaster,Howard J. Springsteen,Aye
2020-06-15,22926,Re-Adoption of an Emergency Ordinance to Permit Temporary Waivers of Zoning Regulations and Review for Business Operations Adversely Affected by the Ongoing Pandemic Disaster,Laurie DiRocco,Aye
2020-06-01,22814,Resolution for Continuity of Government,Linda Colbert,Aye
